https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/09/	114528	2220701dc6ea6108cd8432ff6b295ab667a6bbd002d42c11ced4733119605695
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/10/	104097	7f29e6bd59804866a9b1babf23d60da266ed0c64143960d317430115737a3a4a
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/11/	110428	e97f2dba7903a37075a44f17217b4e32598421e772814a5bf95c07aa1fa6dc46
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/12/	92193	a9082bc707c59069af0c04f0c8024d597cd19930586c19b41cfad13ba57f87d2
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/13/	115127	6589510a510de2fa2180d8bb26f3438ff96f200f16f4bff10b2b55954f803319
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/14/	116139	5e15517666034c0e70fe204e22b2f5c414e0e2845bcb33b35d58a1297158b945
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/15/	123379	519b084890e962bf875a3003da17d7cc6fd58087bfa595213776ccf66f98d000
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/16/	126377	ac59c16e472269bebd37dfb811931f774e384f5c31a3f4b4efcf2f3391166e30
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/17/	128229	69843c71a5a524ef4b10ffac45f087bdcf3c3cf5c696803a4aacbefe1692f42d
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/18/	129234	9812822054114a2f1de14d8b0bb1621760ecdae6f0f7a8b5d11ec416faf09646
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/19/	121393	a3af735dfb12651d95af27d0026544fd3cfcd8c800bc5b95b47603b6032e040d
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/20/	112837	731b4edf7ce5bcf12f4fbd7b0c65b3deb2cbdcde02edbc2b1d5c52bfdbc1cdef
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/21/	120599	3bf4f71e12dc562b47903ad38e09fd5e02c30b9e68425b6cb1a6c98cfab03657
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/22/	105016	7d30f5d08314491dc772bd69bc1c75ff0644594bc1090a7aeb9288bdcb6c0944
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/23/	111581	d73255dcde6c76dfdd53df7f7427eb494b739ab20bee1293ee861b39afc62ee9
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/24/	108825	d84fa5661537586a108ae572cdd24446528833d245fac269cbe1d9d07acce563
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/25/	114546	83740b99872bdd84438cb773ed2fece855dbb0a26ffffcedc36d3a2a6b7efa2f
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/26/	125808	b6166c42c9177042243d57de9fefff4af1ca458dba70108a1adb24cc1a20f83d
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/27/	120083	bdf2cb302d12a03ba9b85b6a650e351c5ddea2c89f67d01d4d6e44f9b28d1e24
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/02/28/	140547	58fe056046e9aedc93217dcaa1ded90d99c2de2a471a4550c453871759ae6dd8
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/01/	139579	0cb40e7384ae14ded1c33ed2c5e60f772b84523416034029d0b523e15cd6285d
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/02/	118693	31dfec028e8a39c4117248bf8caf8828b6ae3aaa2393a73a4e709d39e2517a71
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/03/	126533	30bb586c321220d35543f157846b7fcd459d952e512a01044c97cd4ecf9a0c8a
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/04/	122844	4af04c9ef4a5e46de2591990939f30831736d74c7f813843386e3162d706cc07
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/05/	107467	a5a68d983aee882e2c1f16aad0eff80091c0efe23bc453fbe160bb12319f8949
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/06/	120446	efbefb4020ad572c7e0c0a8385e4d5a3d0a1b591cda2646ce63fba89a449904c
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/07/	145792	e303a2c574b2450353bc352e3915153f7c9925379d26f70b61fbcb7526862ba8
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/08/	139552	9a83c262a70d38b1eb776f5de0f60a0339df06d804b193796108339bc6dda834
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/09/	125824	af4698edb4bc761a9e4f3cbe4527197c83afb5143ae78713a5d532e8d3068edc
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/10/	124728	b9c0495098f2d76c34defa35535fa3184ab53bb666e77b06bd12d275fe149ea4
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/11/	105313	482874edea1d7c10cd82f891f36da6e29b65d26e9e295bff0afc5eb7a86994d7
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/12/	116597	26bf3468b5a64a4741a27f143f7198dea007780236684c1487578c5661b1071c
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/13/	118819	2b4cac1a856212ac8e21b2d40be151f29333d23d1da1635ebff3a4d365ea7f75
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/14/	124045	43cd8d04dcd8513c8acffd4b032e886103fcbea380f18737c1084ab35c66fb1d
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/15/	112222	ca8794ab36bc3a2c84c7f5afdb03ac46b2b07c9923e69aaba0cdcd8a16198e29
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/16/	97703	b6c325bd5f862b5730475db98f32b1c824a03abdb657f1a339ace598b49a4b4c
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/17/	98058	8cfc78e1a13a68c9197cbf1f218fdcba84c5646bec8db93f6b7fdb0546091b17
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/18/	83515	1320b1f308589d173ea7699cef0324d7ecf8f0dcd59ab96b957d5f2a131217f9
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/19/	77576	b872b12e41069858324108ba20635fd4e354f9650545b6ea4dd1d5860cac88a5
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/20/	100435	9e9f8edbfc13d307df00cb75d3e4ba3251fb8172377683e4e8012be88b204c75
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/21/	106396	130020ba37a5f2848ae656f58e9200a7e408f713bd5328b8d9f3aa472ce9b27f
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/22/	95992	dbce6329c0196f2d7853e822120f3a3285fc392bc54e66eb6b38f45780d92211
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/23/	97915	7a685fdd16b5faaab9d152defc83af8a432fbbf23f88b6e651231911142d052a
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/24/	120676	c1aff6a71453165f6eac023026aeb379e48930930403e709cccc6a9fba9ab9a9
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/25/	104050	6baecbddbb600b2896491f5ff3beefe38b7b4cee24f68bae04365e0c60779640
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/26/	69592	8d0aa70af541d8d3ebb291561394ecab6c42d4c33b221f39aa72e5dab56cd507
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/27/	337	eff03a5eaab51fdfd199fd58841e8738f7f83268218cbcc65b5968e874239fe4
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/28/	14744	eda23de8e3ecae2e7df4d19c427b26885d5a4655d80d271482546180ab2ac527
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/29/	103872	3f5b8232ef8a51c1f60122b02a5ce46a267e4fab3f998740446db565f0cc06b8
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/30/	109223	8702d041084732141a0f4f7ed6614ebd81d7eb3d6d70f23d53b16ac02d2a3ec4
https://wdoor.c.u-tokyo.ac.jp/shogi/x/2026/03/31/	159679	a06b32f38b05605881ea5e2e73a5ba5a9c37026815e75243fbfa16273eaaa744
